transaction_id,amount,transaction_type,hour_of_day,day_of_week,location_change,new_device,transaction_frequency_24h,customer_avg_amount,distance_from_home_km,account_age_days,is_fraud,customer_id
TXN002266,3403.14,Transfer,14,4,1,0,2,2283.29,1.0,1585,0,CUST0410
TXN002267,6865.26,Payment,13,3,0,0,5,2377.65,18.4,2843,0,CUST0186
TXN002268,3044.59,Purchase,10,2,0,0,3,2093.48,1.9,222,0,CUST0345
TXN002269,1589.96,Payment,11,2,0,0,1,3969.39,4.9,2879,0,CUST0354
TXN002270,5351.98,Transfer,15,1,0,0,2,2304.05,7.7,1270,0,CUST0451
TXN002271,8773.73,Withdrawal,14,6,0,1,5,2029.18,21.5,1,1,CUST0313
TXN002272,1721.53,Payment,16,3,0,0,2,3697.28,0.1,873,0,CUST0028
TXN002273,577.12,Transfer,16,2,0,0,2,1174.33,2.8,2463,0,CUST0285
TXN002274,2188.38,Payment,12,1,0,0,0,3493.25,5.5,1341,0,CUST0269
TXN002275,1517.2,Payment,15,2,0,0,2,1248.68,3.8,3324,0,CUST0384
TXN002276,2808.35,Transfer,11,3,0,0,1,2397.02,2.6,2828,0,CUST0234
TXN002277,13933.76,Payment,17,2,0,0,0,149.42,4.3,2181,0,CUST0359
TXN002278,2050.6,Payment,14,3,1,0,0,1845.94,6.7,3115,0,CUST0437
TXN002279,553.88,Payment,11,2,0,0,2,3145.5,10.9,2775,0,CUST0148
TXN002280,587.2,Transfer,9,4,0,0,0,636.59,3.2,2193,0,CUST0375
TXN002281,586.7,Payment,9,2,0,0,3,2381.17,4.7,3211,0,CUST0406
TXN002282,5836.05,Purchase,11,2,0,0,2,3779.97,3.0,200,0,CUST0013
TXN002283,2012.57,Withdrawal,9,0,0,0,1,582.36,6.8,2902,0,CUST0072
TXN002284,2458.75,Withdrawal,12,3,0,0,4,3348.02,4.8,2408,0,CUST0127
TXN002285,3023.76,Purchase,10,3,0,0,4,885.46,1.7,2195,0,CUST0185
TXN002286,3713.02,Withdrawal,11,5,0,0,1,1273.96,4.2,976,0,CUST0362
TXN002287,435.73,Payment,13,3,0,0,2,1232.55,8.4,925,0,CUST0467
TXN002288,3725.02,Payment,9,2,0,0,2,1527.69,12.1,3292,0,CUST0325
TXN002289,3593.41,Transfer,9,5,0,0,2,3532.47,15.8,1651,0,CUST0069
TXN002290,2365.14,Withdrawal,8,5,0,0,1,4852.69,12.2,3575,0,CUST0098
TXN002291,411.91,Payment,12,2,0,0,1,336.49,7.5,1812,0,CUST0126
TXN002292,2733.76,Withdrawal,15,6,0,0,2,5167.34,5.2,3117,0,CUST0049
TXN002293,606.49,Payment,10,5,0,0,2,577.96,12.5,2540,0,CUST0126
TXN002294,984.15,Withdrawal,12,0,0,0,2,4647.42,7.7,885,0,CUST0354
TXN002295,181.01,Purchase,11,5,0,0,2,245.62,0.7,2503,0,CUST0267
TXN002296,1637.11,Payment,7,0,0,0,2,2723.47,15.9,1547,0,CUST0486
TXN002297,940.74,Transfer,7,5,0,0,6,1889.59,0.6,3080,0,CUST0135
TXN002298,1105.95,Payment,17,2,0,0,0,2166.02,4.6,1763,0,CUST0144
TXN002299,966.11,Transfer,11,3,0,0,4,2064.27,1.8,3527,0,CUST0018
TXN002300,1339.65,Purchase,19,5,0,0,3,986.43,2.3,1937,0,CUST0198
TXN002301,3788.31,Transfer,12,3,0,0,2,432.77,2.8,3240,0,CUST0242
TXN002302,576.53,Withdrawal,18,3,0,0,1,1333.18,1.2,2476,0,CUST0371
TXN002303,436.05,Payment,20,0,0,0,0,715.23,2.4,1521,0,CUST0124
TXN002304,2067.22,Transfer,19,1,0,0,1,4628.18,3.8,1741,0,CUST0449
TXN002305,565.13,Transfer,19,3,0,0,3,5224.08,8.9,2690,0,CUST0215
TXN002306,818.22,Payment,21,5,0,0,4,3659.03,6.3,3638,0,CUST0050
TXN002307,5000.0,Transfer,5,0,0,1,12,1004.11,159.7,320,1,CUST0256
TXN002308,613.14,Purchase,21,1,0,0,3,2194.5,12.9,1886,0,CUST0102
TXN002309,894.52,Transfer,14,5,0,0,5,4812.94,8.8,2872,0,CUST0392
TXN002310,1394.73,Payment,15,6,1,0,3,1523.44,4.8,31,0,CUST0460
TXN002311,4759.01,Purchase,18,2,0,0,1,8051.41,2.9,2969,0,CUST0069
TXN002312,1080.12,Withdrawal,17,6,0,0,2,838.37,2.4,579,0,CUST0311
TXN002313,36055.35,Transfer,11,6,0,0,0,662.79,0.9,2067,0,CUST0299
TXN002314,1669.19,Purchase,14,1,0,1,3,1296.61,1.0,1850,0,CUST0091
TXN002315,1435.6,Payment,18,0,0,0,4,3784.96,0.2,3222,0,CUST0493
TXN002316,927.8,Payment,11,3,0,0,6,1806.39,9.8,2883,0,CUST0253
TXN002317,8497.31,Payment,17,4,1,0,3,2443.41,3.7,785,0,CUST0121
TXN002318,5110.8,Withdrawal,11,0,0,0,3,1309.36,0.0,1302,0,CUST0498
TXN002319,905.14,Payment,14,4,0,0,5,3105.42,2.6,1895,0,CUST0277
TXN002320,1033.24,Payment,10,1,0,0,2,2411.66,6.0,3016,0,CUST0175
TXN002321,2696.44,Withdrawal,18,5,0,0,2,1981.78,2.5,1876,0,CUST0191
TXN002322,2066.35,Transfer,20,1,0,0,2,2504.85,0.2,2386,0,CUST0171
TXN002323,565.79,Withdrawal,7,2,0,0,2,2835.7,5.3,2881,0,CUST0421
TXN002324,707.36,Payment,10,2,0,0,3,375.05,6.7,2206,0,CUST0333
TXN002325,1721.88,Payment,17,1,0,0,3,7145.77,3.4,2793,0,CUST0190
TXN002326,1901.18,Purchase,12,2,0,0,4,1177.98,2.7,2975,0,CUST0211
TXN002327,395.7,Withdrawal,8,6,0,0,0,3089.83,2.8,623,0,CUST0315
TXN002328,1231.55,Withdrawal,8,6,0,0,4,1820.72,6.5,2989,0,CUST0187
TXN002329,272.16,Transfer,11,3,0,0,3,1840.92,3.4,1386,0,CUST0397
TXN002330,2229.36,Payment,19,5,0,0,2,986.04,3.1,3328,0,CUST0470
TXN002331,10345.54,Transfer,15,0,0,0,1,1571.24,0.0,745,0,CUST0430
TXN002332,2679.77,Payment,20,4,0,0,1,688.78,2.9,1558,0,CUST0288
TXN002333,904.74,Purchase,13,6,0,1,0,663.92,2.8,2994,0,CUST0323
TXN002334,5585.39,Purchase,13,3,0,0,4,2650.34,2.8,1695,0,CUST0457
TXN002335,3587.78,Transfer,10,0,0,0,2,2275.47,13.5,2246,0,CUST0230
TXN002336,431.53,Payment,19,1,0,0,4,5825.37,8.0,436,0,CUST0368
TXN002337,3543.47,Withdrawal,15,1,0,0,1,1011.54,3.5,1283,0,CUST0407
TXN002338,2961.82,Transfer,18,0,0,0,3,4091.13,4.2,2896,0,CUST0369
TXN002339,4334.62,Withdrawal,17,4,0,0,2,3162.01,4.3,1562,0,CUST0154
TXN002340,6981.48,Transfer,13,3,0,0,4,3642.63,10.6,3634,0,CUST0071
TXN002341,3567.42,Payment,19,4,0,1,0,332.75,7.8,1010,0,CUST0266
TXN002342,2651.79,Transfer,15,0,0,0,0,1321.03,3.1,1076,0,CUST0446
TXN002343,6601.06,Payment,16,3,0,0,1,799.49,7.3,2377,0,CUST0389
TXN002344,2164.77,Payment,15,2,0,0,5,6561.2,0.2,1061,0,CUST0374
TXN002345,1315.33,Payment,13,5,0,0,3,1410.93,3.3,3404,0,CUST0208
TXN002346,627.01,Payment,7,5,0,0,2,1106.23,9.4,2909,0,CUST0457
TXN002347,2456.14,Payment,11,1,0,0,3,877.41,5.4,3252,0,CUST0306
TXN002348,50000.0,Payment,17,5,0,0,9,2356.92,1.6,1985,0,CUST0382
TXN002349,583.7,Transfer,11,2,0,0,2,2066.49,4.9,3376,0,CUST0116
TXN002350,8413.15,Purchase,18,6,0,0,3,3595.77,3.9,3519,0,CUST0281
TXN002351,1499.83,Transfer,10,1,0,0,4,1738.03,4.6,759,0,CUST0373
TXN002352,10437.86,Purchase,19,0,0,0,2,571.13,2.6,963,0,CUST0295
TXN002353,6756.07,Transfer,9,5,0,0,5,1901.79,4.3,2380,0,CUST0422
TXN002354,2610.47,Purchase,12,6,0,0,6,1535.8,0.5,808,0,CUST0122
TXN002355,1791.33,Payment,16,1,0,0,3,4795.32,2.6,1883,0,CUST0271
TXN002356,1311.09,Withdrawal,12,5,0,0,1,4100.57,5.4,820,0,CUST0160
TXN002357,3180.65,Withdrawal,17,1,0,0,2,488.13,2.6,2546,0,CUST0445
TXN002358,1338.32,Purchase,19,3,0,0,2,1146.46,3.2,3592,0,CUST0320
TXN002359,265.78,Purchase,7,3,0,0,0,787.19,2.2,2868,0,CUST0052
TXN002360,745.67,Payment,12,6,0,0,3,8369.75,3.1,1183,0,CUST0355
TXN002361,1889.02,Purchase,15,1,1,0,3,591.19,3.4,580,0,CUST0280
TXN002362,1242.14,Withdrawal,16,3,0,0,5,896.92,18.4,2871,0,CUST0484
TXN002363,1785.94,Payment,12,0,0,0,6,4935.51,6.9,3290,0,CUST0424
TXN002364,2517.07,Transfer,9,0,0,1,1,4232.52,8.5,908,0,CUST0441
TXN002365,940.62,Transfer,12,5,0,0,3,504.26,9.1,1280,0,CUST0123
TXN002366,1536.42,Payment,10,3,0,0,4,2615.0,4.0,1682,0,CUST0169
TXN002367,1416.46,Withdrawal,9,6,0,0,1,1007.74,7.4,2747,0,CUST0114
TXN002368,3499.8,Transfer,20,2,0,0,2,1964.28,2.9,1108,0,CUST0090
TXN002369,6989.77,Payment,8,1,0,0,1,4787.61,7.2,1619,0,CUST0101
TXN002370,1114.45,Payment,9,0,0,0,2,511.68,4.2,2193,0,CUST0297
TXN002371,3244.2,Withdrawal,12,3,0,0,4,1449.97,3.0,3225,0,CUST0023
TXN002372,785.99,Withdrawal,15,5,0,0,2,528.14,5.8,3642,0,CUST0019
TXN002373,1083.81,Payment,19,5,0,0,4,4367.3,1.7,1777,0,CUST0174
TXN002374,5436.87,Transfer,7,6,0,0,1,1368.7,1.6,3146,0,CUST0139
TXN002375,2467.37,Transfer,17,6,0,0,2,1884.64,2.2,899,0,CUST0051
TXN002376,668.36,Purchase,11,5,0,0,0,1661.02,4.8,1110,0,CUST0047
TXN002377,6529.57,Payment,16,2,0,0,1,559.83,6.5,2087,0,CUST0018
TXN002378,25446.75,Payment,11,0,0,0,7,2363.59,9.4,1448,0,CUST0092
TXN002379,1910.28,Withdrawal,16,4,0,0,4,1073.38,18.8,2236,0,CUST0207
TXN002380,1782.73,Payment,9,3,0,0,0,1472.43,5.5,2819,0,CUST0490
TXN002381,6010.2,Payment,8,3,1,0,4,6805.11,1.7,1148,0,CUST0424
TXN002382,654.7,Withdrawal,14,5,0,0,2,1357.28,3.3,439,0,CUST0032
TXN002383,1493.87,Withdrawal,8,2,0,0,3,12766.93,1.1,684,0,CUST0463
TXN002384,14611.13,Transfer,14,4,0,0,6,1529.57,4.0,2756,0,CUST0446
TXN002385,568.53,Payment,13,6,0,0,1,2226.54,1.3,1438,0,CUST0427
TXN002386,4884.3,Transfer,16,3,0,0,2,3463.97,3.5,394,0,CUST0421
TXN002387,279.63,Transfer,9,5,0,0,2,2542.0,4.8,189,0,CUST0195
TXN002388,2604.41,Withdrawal,16,0,0,0,3,1728.54,4.7,1905,0,CUST0424
TXN002389,267.91,Payment,13,5,0,0,4,3118.56,5.1,290,0,CUST0179
TXN002390,7161.66,Transfer,17,5,0,0,3,466.86,3.4,1102,0,CUST0460
TXN002391,5551.71,Withdrawal,12,6,0,0,3,2360.14,3.2,412,0,CUST0400
TXN002392,191.41,Transfer,10,2,0,0,1,725.99,2.0,476,0,CUST0197
TXN002393,7400.83,Transfer,20,6,0,0,1,5615.75,2.2,3206,0,CUST0431
TXN002394,8437.5,Transfer,15,6,1,0,2,4131.57,1.3,1273,0,CUST0389
TXN002395,919.92,Purchase,13,1,0,0,2,780.11,2.3,2187,0,CUST0364
TXN002396,339.96,Purchase,17,2,0,0,2,1665.4,5.0,2742,0,CUST0089
TXN002397,2584.05,Transfer,16,6,0,0,1,3051.9,0.4,2864,0,CUST0056
TXN002398,2940.99,Transfer,16,1,0,0,3,1266.81,7.1,3041,0,CUST0376
TXN002399,10997.43,Purchase,7,1,0,0,3,1280.94,1.2,238,0,CUST0372
TXN002400,1509.48,Purchase,13,4,0,0,1,4705.38,0.6,378,0,CUST0139
TXN002401,721.51,Purchase,17,5,0,0,1,1861.64,3.0,1616,0,CUST0040
TXN002402,742.25,Purchase,11,2,0,0,1,5194.6,1.2,2915,0,CUST0266
TXN002403,836.79,Transfer,10,3,0,0,2,1396.34,5.2,2267,0,CUST0123
TXN002404,1012.3,Withdrawal,11,4,0,0,4,619.93,1.2,1959,0,CUST0101
TXN002405,3908.08,Transfer,20,0,0,0,2,4548.07,1.9,2960,0,CUST0136
TXN002406,5793.04,Transfer,9,1,0,0,2,1044.65,6.2,1004,0,CUST0468
TXN002407,24090.28,Withdrawal,15,0,0,0,1,2838.04,3.9,501,0,CUST0381
TXN002408,960.18,Transfer,19,0,0,0,2,1109.46,8.5,501,0,CUST0101
TXN002409,6465.74,Withdrawal,23,0,0,0,3,1225.2,1.4,711,0,CUST0483
TXN002410,690.4,Transfer,14,4,0,0,5,630.76,1.4,2410,0,CUST0157
TXN002411,2199.82,Payment,15,0,0,0,3,1198.23,3.5,2034,0,CUST0417
TXN002412,336.68,Payment,20,4,0,0,4,902.87,3.0,3522,0,CUST0347
TXN002413,1641.29,Transfer,12,4,0,0,2,1480.53,0.7,2545,0,CUST0302
TXN002414,449.46,Payment,13,0,0,0,4,1165.76,2.6,3247,0,CUST0327
TXN002415,4893.1,Purchase,15,3,0,0,3,2961.21,0.3,2569,0,CUST0023
TXN002416,1731.12,Payment,19,2,0,0,1,3342.56,3.5,1469,0,CUST0434
TXN002417,442.9,Payment,18,5,0,0,1,745.2,2.1,2362,0,CUST0376
TXN002418,24050.45,Withdrawal,8,3,0,0,4,5691.58,0.2,2066,0,CUST0091
TXN002419,2986.28,Withdrawal,10,4,0,0,2,829.65,0.6,2351,0,CUST0005
TXN002420,3062.23,Withdrawal,6,0,0,0,2,4182.68,10.3,3311,0,CUST0426
TXN002421,8152.57,Payment,0,0,1,0,5,627.35,310.5,7,1,CUST0395
TXN002422,1229.03,Purchase,13,5,0,0,1,971.98,6.6,2721,0,CUST0245
TXN002423,296.11,Purchase,23,4,0,0,1,2771.45,1.1,1431,0,CUST0329
TXN002424,922.89,Purchase,13,6,0,0,3,382.08,8.4,3567,0,CUST0365
TXN002425,1186.55,Withdrawal,20,5,0,0,3,265.22,0.3,3391,0,CUST0129
TXN002426,3210.05,Payment,14,0,0,0,3,1415.94,24.3,2542,0,CUST0190
TXN002427,3645.22,Withdrawal,19,6,0,0,2,1876.47,1.3,1641,0,CUST0428
TXN002428,770.16,Transfer,21,1,0,0,1,4402.43,15.9,1498,0,CUST0477
TXN002429,3986.33,Transfer,21,5,0,0,3,1625.76,3.0,925,0,CUST0197
TXN002430,8782.71,Payment,21,1,0,0,2,970.55,8.4,3583,0,CUST0080
TXN002431,1088.97,Payment,14,2,0,0,4,901.05,7.9,2732,0,CUST0334
TXN002432,7586.89,Transfer,13,4,0,0,3,560.97,2.8,3304,0,CUST0296
TXN002433,339.97,Payment,16,0,0,0,2,1264.66,6.9,768,0,CUST0320
TXN002434,10087.38,Payment,18,4,0,0,3,2402.84,0.0,1457,0,CUST0401
TXN002435,4000.86,Payment,20,5,0,0,2,2852.63,2.7,2225,0,CUST0329
TXN002436,1673.88,Transfer,11,4,0,0,5,2522.43,1.7,3129,0,CUST0115
TXN002437,473.67,Payment,18,2,0,0,0,222.06,3.9,2870,0,CUST0416
TXN002438,1559.65,Purchase,13,5,1,0,3,4709.34,3.0,1451,0,CUST0225
TXN002439,9560.09,Purchase,9,0,0,0,2,4276.68,3.4,196,0,CUST0042
TXN002440,1021.84,Withdrawal,17,1,0,0,2,8467.18,4.0,767,0,CUST0263
TXN002441,4295.36,Payment,20,0,0,0,4,1437.63,6.0,115,0,CUST0423
TXN002442,6560.77,Transfer,14,5,0,0,7,8154.21,0.1,1098,0,CUST0213
TXN002443,679.6,Transfer,16,5,0,0,1,2245.61,5.0,3273,0,CUST0143
TXN002444,2527.68,Withdrawal,18,5,0,0,0,2050.53,1.9,2119,0,CUST0482
TXN002445,4689.76,Payment,11,5,0,0,3,2524.59,2.8,335,0,CUST0388
TXN002446,1961.13,Transfer,13,2,0,0,4,900.27,6.3,3474,0,CUST0248
TXN002447,1473.1,Transfer,15,2,0,0,1,1323.05,6.0,957,0,CUST0396
TXN002448,6127.55,Payment,17,1,1,0,3,2655.88,3.8,1149,0,CUST0226
TXN002449,2929.34,Withdrawal,10,1,0,0,4,2627.77,2.1,1362,0,CUST0060
TXN002450,627.38,Transfer,8,4,0,0,2,23190.48,5.3,2572,0,CUST0472
TXN002451,8019.24,Transfer,21,0,0,0,4,3187.99,20.6,1753,0,CUST0311
TXN002452,5000.0,Transfer,20,3,0,1,9,526.04,28.6,234,1,CUST0437
TXN002453,1746.41,Purchase,16,6,0,0,2,7003.69,0.3,542,0,CUST0469
TXN002454,11315.14,Payment,16,4,0,0,4,2005.07,5.3,2733,0,CUST0166
TXN002455,1304.15,Purchase,18,1,0,0,1,1473.21,1.1,2679,0,CUST0443
TXN002456,145.35,Transfer,9,0,0,0,2,811.05,0.5,881,0,CUST0491
TXN002457,1510.78,Payment,17,0,0,0,2,5144.9,1.3,3008,0,CUST0113
TXN002458,306.12,Payment,12,5,0,0,0,1546.1,9.8,2304,0,CUST0041
TXN002459,7018.05,Purchase,9,3,0,0,3,1807.19,6.3,1020,0,CUST0128
TXN002460,628.57,Payment,10,1,0,0,3,1195.15,7.6,2240,0,CUST0220
TXN002461,6862.9,Withdrawal,16,6,0,0,0,7398.47,2.4,37,0,CUST0387
TXN002462,2337.37,Transfer,10,0,0,0,0,8238.49,1.7,539,0,CUST0193
TXN002463,1773.99,Payment,22,5,0,0,3,769.11,0.6,1921,0,CUST0168
TXN002464,6398.74,Purchase,11,6,0,0,2,2031.25,3.0,3118,0,CUST0395
TXN002465,4282.21,Payment,13,3,0,0,1,2104.87,6.2,691,0,CUST0372
TXN002466,6414.59,Withdrawal,16,6,0,0,2,639.99,0.5,1159,0,CUST0212
TXN002467,3136.3,Purchase,19,4,0,0,1,2157.46,6.6,216,0,CUST0070
TXN002468,646.83,Payment,19,1,0,0,2,2102.3,0.8,2375,0,CUST0316
TXN002469,702.39,Purchase,13,2,0,0,3,874.58,1.7,1737,0,CUST0246
TXN002470,10924.08,Withdrawal,12,4,0,0,2,3915.38,5.0,340,0,CUST0171
TXN002471,4656.08,Transfer,18,0,0,0,3,746.41,1.2,2074,0,CUST0359
TXN002472,1404.22,Payment,16,1,0,0,1,1571.7,15.0,3439,0,CUST0041
TXN002473,397.35,Transfer,10,4,0,0,1,7272.21,9.3,841,0,CUST0292
TXN002474,1788.1,Withdrawal,11,0,0,0,5,1722.82,0.6,207,0,CUST0152
TXN002475,3738.77,Withdrawal,9,4,0,0,2,2968.83,4.2,2586,0,CUST0313
TXN002476,2273.5,Payment,15,3,0,0,2,3361.05,17.7,1829,0,CUST0311
TXN002477,3393.2,Transfer,17,2,0,0,0,819.68,1.5,2170,0,CUST0110
TXN002478,3493.1,Payment,16,2,0,0,5,719.73,3.4,2501,0,CUST0222
TXN002479,513.34,Transfer,23,5,0,0,0,2889.35,3.8,2818,0,CUST0126
TXN002480,13866.22,Withdrawal,9,3,0,0,5,1187.77,36.0,3504,0,CUST0363
TXN002481,2864.85,Transfer,8,1,0,0,0,8058.91,1.0,2491,0,CUST0298
TXN002482,2445.39,Withdrawal,12,0,0,0,2,10082.91,2.2,827,0,CUST0385
TXN002483,1521.11,Transfer,10,2,0,0,2,7132.71,0.1,1407,0,CUST0218
TXN002484,3588.86,Withdrawal,18,3,0,0,3,789.38,0.8,260,0,CUST0202
TXN002485,7410.79,Transfer,18,1,1,1,2,2225.43,3.8,2180,0,CUST0084
TXN002486,3969.54,Payment,9,1,0,0,5,2059.73,3.2,3524,0,CUST0465
TXN002487,527.14,Purchase,15,1,0,0,4,6277.98,2.1,3179,0,CUST0208
TXN002488,1311.88,Purchase,18,3,0,0,1,10176.25,3.0,1324,0,CUST0480
TXN002489,1103.5,Withdrawal,15,3,0,0,3,1011.92,16.5,3385,0,CUST0009
TXN002490,1427.16,Purchase,16,5,0,0,2,1821.69,2.0,1383,0,CUST0252
TXN002491,1387.77,Withdrawal,10,2,0,0,6,557.07,5.9,2727,0,CUST0095
TXN002492,9394.48,Transfer,8,6,0,0,5,771.84,1.1,3366,0,CUST0155
TXN002493,4469.19,Payment,10,2,0,0,2,1773.73,0.2,3070,0,CUST0150
TXN002494,3721.58,Transfer,19,3,0,0,4,1100.88,0.0,1406,0,CUST0497
TXN002495,909.58,Withdrawal,17,6,0,0,4,2372.42,0.5,309,0,CUST0250
TXN002496,2695.85,Transfer,13,3,1,0,4,1792.13,12.0,2416,0,CUST0431
TXN002497,13967.4,Purchase,16,6,0,0,2,793.76,6.6,1468,0,CUST0469
TXN002498,1707.4,Transfer,12,5,0,0,2,329.48,2.3,1654,0,CUST0165
TXN002499,8644.2,Withdrawal,13,1,0,0,4,3024.95,2.4,1532,0,CUST0234
TXN002500,653.43,Payment,15,1,0,0,1,1690.89,1.8,3191,0,CUST0426
TXN002501,3449.57,Payment,8,2,1,0,1,2664.02,1.0,1023,0,CUST0025
TXN002502,584.15,Transfer,18,1,0,0,3,862.68,1.2,261,0,CUST0259
TXN002503,13093.61,Withdrawal,0,3,1,1,7,1431.2,45.2,46,1,CUST0003
TXN002504,99.86,Payment,16,0,0,0,5,1527.12,0.8,2917,0,CUST0121
TXN002505,5006.73,Purchase,10,3,0,0,2,527.95,5.9,1193,0,CUST0196
TXN002506,1295.35,Payment,16,4,0,0,2,952.97,9.9,1060,0,CUST0301
TXN002507,14303.02,Payment,10,2,0,0,3,1765.79,1.4,865,0,CUST0234
TXN002508,4786.82,Payment,14,6,0,0,2,2987.87,4.5,229,0,CUST0123
TXN002509,5669.31,Transfer,21,3,0,0,1,13398.42,0.9,220,0,CUST0124
TXN002510,7049.12,Payment,21,1,0,0,3,1097.17,0.6,3262,0,CUST0037
TXN002511,23258.32,Payment,5,2,1,1,8,466.12,397.4,241,1,CUST0034
TXN002512,643.86,Transfer,11,1,0,0,5,1267.3,4.2,1002,0,CUST0444
TXN002513,5219.78,Payment,14,4,0,0,0,669.1,9.7,1043,0,CUST0458
TXN002514,738.52,Transfer,22,0,0,0,3,3408.12,6.1,3600,0,CUST0111
TXN002515,4271.12,Payment,10,5,0,0,3,2580.39,6.0,1815,0,CUST0351
TXN002516,615.62,Withdrawal,20,3,0,0,3,1219.97,1.0,2758,0,CUST0217
TXN002517,15446.68,Purchase,10,1,0,0,1,1616.59,0.7,124,0,CUST0130
TXN002518,33434.15,Withdrawal,5,1,1,0,4,1307.74,25.8,355,1,CUST0329
TXN002519,7545.9,Transfer,9,2,0,0,2,877.37,5.1,116,0,CUST0255
TXN002520,2513.69,Withdrawal,10,2,0,0,1,2388.8,0.1,378,0,CUST0094
TXN002521,2187.3,Transfer,14,4,0,0,3,606.87,5.6,2457,0,CUST0089
TXN002522,2927.39,Payment,14,6,0,0,0,534.99,5.2,2691,0,CUST0479
TXN002523,607.77,Payment,13,5,0,0,1,4835.7,2.4,134,0,CUST0029
TXN002524,4147.21,Withdrawal,0,0,0,0,0,3115.08,13.2,267,0,CUST0014
TXN002525,1810.44,Withdrawal,15,4,0,0,6,1197.71,4.1,2131,0,CUST0284
TXN002526,1150.95,Payment,20,5,0,0,1,865.12,3.0,2879,0,CUST0256
TXN002527,1389.33,Payment,13,1,0,0,3,1595.33,4.6,623,0,CUST0136
TXN002528,7735.18,Purchase,13,0,0,0,3,1779.24,0.7,395,0,CUST0295
TXN002529,2842.31,Payment,9,3,0,0,3,2719.36,7.9,3593,0,CUST0043
TXN002530,377.3,Purchase,8,4,1,0,3,1252.52,8.8,1253,0,CUST0037
TXN002531,6499.75,Withdrawal,10,4,0,0,2,3647.96,0.9,1904,0,CUST0027
TXN002532,7872.81,Payment,15,0,0,0,2,4388.92,3.6,2749,0,CUST0181
TXN002533,3020.28,Payment,11,5,0,0,5,3047.57,1.3,2880,0,CUST0329
TXN002534,1860.23,Withdrawal,17,3,0,0,3,5510.46,3.1,1493,0,CUST0077
TXN002535,6472.97,Purchase,21,3,1,0,1,883.65,4.9,488,0,CUST0191
TXN002536,3569.63,Withdrawal,9,6,0,0,2,202.67,4.4,2253,0,CUST0041
TXN002537,2511.79,Purchase,18,4,0,0,2,925.12,1.4,3113,0,CUST0148
TXN002538,984.49,Purchase,14,5,0,0,2,3327.65,8.8,1416,0,CUST0184
TXN002539,7187.79,Transfer,12,5,0,0,2,1607.45,0.0,342,0,CUST0400
TXN002540,1895.01,Withdrawal,15,6,0,0,2,614.67,5.8,289,0,CUST0202
TXN002541,86991.6,Transfer,3,4,0,1,9,550.28,213.1,211,1,CUST0153
TXN002542,242.87,Payment,6,4,0,0,2,406.68,14.3,543,0,CUST0067
TXN002543,557.44,Purchase,7,2,0,0,3,3953.54,10.6,1208,0,CUST0463
TXN002544,3626.17,Purchase,11,5,0,0,1,1420.42,10.1,940,0,CUST0129
TXN002545,1012.27,Payment,17,1,0,0,3,1815.83,18.9,740,0,CUST0241
TXN002546,8716.91,Withdrawal,17,0,0,0,5,775.77,9.3,599,0,CUST0312
TXN002547,1129.98,Purchase,19,0,0,0,1,742.76,1.6,3610,0,CUST0128
TXN002548,2038.63,Payment,11,5,0,0,2,945.41,1.3,2660,0,CUST0271
TXN002549,5000.0,Payment,1,4,1,0,4,2997.19,102.2,173,1,CUST0248
TXN002550,5284.36,Purchase,19,4,0,0,2,958.09,13.1,448,0,CUST0464
TXN002551,1585.3,Purchase,10,0,0,0,2,1219.96,12.4,2859,0,CUST0075
TXN002552,687.74,Payment,12,1,0,0,3,785.03,4.2,1383,0,CUST0121
TXN002553,2978.31,Transfer,13,5,0,0,1,1026.61,5.5,1368,0,CUST0193
TXN002554,2190.86,Transfer,21,4,0,0,1,1583.86,7.8,202,0,CUST0083
TXN002555,5998.71,Payment,10,4,0,0,2,3545.54,0.5,562,0,CUST0266
TXN002556,570.5,Transfer,19,1,0,0,1,409.19,8.7,3379,0,CUST0328
TXN002557,3803.4,Withdrawal,17,3,0,0,2,3461.6,0.5,2945,0,CUST0468
TXN002558,834.74,Withdrawal,17,4,0,0,2,605.6,8.3,928,0,CUST0377
TXN002559,104.74,Payment,9,4,0,1,0,5105.0,1.8,2683,0,CUST0201
TXN002560,1952.0,Purchase,9,1,0,0,0,1070.84,1.7,3475,0,CUST0263
TXN002561,955.67,Purchase,11,5,1,0,3,2253.85,1.4,2024,0,CUST0498
TXN002562,5290.26,Payment,18,2,0,0,2,432.84,14.3,662,0,CUST0314
TXN002563,485.47,Payment,9,1,0,0,2,1670.38,8.6,1220,0,CUST0396
TXN002564,797.75,Payment,22,3,0,0,0,1044.57,3.1,2288,0,CUST0312
TXN002565,2823.8,Transfer,17,4,0,0,3,1474.73,2.3,2995,0,CUST0023
TXN002566,1588.15,Transfer,8,6,0,0,2,340.02,3.0,3068,0,CUST0231
TXN002567,1047.37,Withdrawal,17,0,0,0,1,1933.6,4.6,3323,0,CUST0233
TXN002568,9733.36,Transfer,17,6,0,0,2,2232.14,2.4,3414,0,CUST0192
TXN002569,6982.16,Purchase,11,6,0,0,2,1797.74,1.9,1104,0,CUST0484
TXN002570,4608.6,Transfer,18,0,0,0,5,2534.29,1.8,2777,0,CUST0090
TXN002571,1884.25,Withdrawal,21,1,0,0,0,1699.26,14.3,3119,0,CUST0192
TXN002572,748.87,Transfer,16,2,0,1,2,2460.76,0.2,38,0,CUST0168
